url,label
https://claim.atom.claim.ga,bad
https://google-password-free.top,bad
https://www.waveupdate.confirm.tk,bad
https://departmentoflabour-security-free.online,bad
https://www.gripdigilogin.login.ga,bad
https://www.royalexpressprize.unlock.top,bad
https://cbpay-free-password.tk,bad
https://quickloan-prize-banking.test,bad
https://mcb-account-banking.website,bad
https://www.telenorconfirm.account.top,bad
https://ycdc-bonus-bonus.xyz,bad
https://mwdbankconfirm-confirm.club,bad
https://confirm.cdsg.claim.website,bad
https://yangonunitedbankunlock-security.website,bad
https://uab-bonus.ga/verify,bad
https://wavemoney-security.online/free,bad
https://www.yescsupport.support.online,bad
https://ayeyarwadybank-update-secure.xyz,bad
https://login.mab.gift.top,bad
https://www.dhlsupport.confirm.tk,bad
https://abank-unlock.tk/confirm,bad
https://www.sathapanabankbanking.confirm.ml,bad
https://ayeyarwadybank-account.tk/update,bad
https://myanmatourismbank-confirm-prize.xyz,bad
https://www.fpbbonus.banking.online,bad
https://myanmarcitizensbank-gift-bonus.ml,bad
https://departmentoflabour-support-support.ml,bad
https://ruraldevelopmentbanksecure-security.top,bad
https://okdollarsupport-prize.top,bad
https://internalrevenuedepartment-banking-password.ga,bad
https://myanmarnationalairlines-account-prize.club,bad
https://citymart-claim.club/claim,bad
https://www.ruraldevelopmentbanksupport.prize.club,bad
https://login.yub.login.ml,bad
https://cbpay-bonus.ga/update,bad
https://advansmyanmarfree-password.test,bad
https://mtbpaybonus-prize.tk,bad
https://www.centralbankofmyanmarwin.unlock.info,bad
https://smidbpassword-update.cf,bad
https://www.foodpandagift.banking.tk,bad
https://www.mcbpassword.account.tk,bad
https://agdbank-prize-security.tk,bad
https://ooredoomyanmar-security.top/claim,bad
https://manairlines-unlock.xyz/security,bad
https://yomapaybanking-secure.cf,bad
https://bonus.mwdbank.secure.club,bad
https://mrf-bonus-update.online,bad
https://www.myanmarcustomsverify.verify.ml,bad
https://myanmarcustomsdepartment-support.online/unlock,bad
https://firstprivatebank-unlock-verify.website,bad
https://paypalaccount-account.top,bad
https://wavepay-win-verify.cf,bad
